sample_fp	plate	well	tile	cycle	channel
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_39_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	39	8	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_39_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	39	8	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_39_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	39	8	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_39_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	39	8	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_39_0_Fluorescence_405_nm_Ex.tiff	1	B2	39	9	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_39_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	39	9	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_39_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	39	9	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_39_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	39	9	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_39_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	39	9	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_39_0_Fluorescence_405_nm_Ex.tiff	1	B2	39	10	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_39_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	39	10	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_39_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	39	10	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_39_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	39	10	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_39_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	39	10	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_39_0_Fluorescence_405_nm_Ex.tiff	1	B2	39	11	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_39_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	39	11	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_39_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	39	11	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_39_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	39	11	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_39_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	39	11	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_39_0_Fluorescence_405_nm_Ex.tiff	1	B2	39	12	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_39_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	39	12	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_39_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	39	12	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_39_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	39	12	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_39_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	39	12	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	1	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	1	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	1	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	1	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	1	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	2	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	2	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	2	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	2	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	2	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	3	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	3	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	3	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	3	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	3	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	4	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	4	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	4	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	4	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	4	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	5	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	5	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	5	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	5	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	5	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	6	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	6	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	6	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	6	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	6	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	7	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	7	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	7	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	7	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	7	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	8	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	8	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	8	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	8	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	8	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	9	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	9	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	9	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	9	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	9	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	10	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	10	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	10	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	10	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	10	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	11	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	11	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	11	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	11	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	11	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_40_0_Fluorescence_405_nm_Ex.tiff	1	B2	40	12	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	40	12	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	40	12	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	40	12	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	40	12	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	1	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	1	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	1	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	1	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	1	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	2	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	2	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	2	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	2	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	2	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	3	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	3	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	3	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	3	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	3	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	4	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	4	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	4	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	4	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	4	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	5	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	5	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	5	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	5	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	5	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	6	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	6	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	6	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	6	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	6	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	7	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	7	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	7	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	7	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	7	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	8	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	8	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	8	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	8	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	8	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	9	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	9	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	9	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	9	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	9	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	10	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	10	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	10	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	10	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	10	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	11	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	11	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	11	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	11	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	11	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_41_0_Fluorescence_405_nm_Ex.tiff	1	B2	41	12	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	41	12	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	41	12	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	41	12	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	41	12	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_42_0_Fluorescence_405_nm_Ex.tiff	1	B2	42	1	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_42_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	42	1	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_42_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	42	1	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_42_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	42	1	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B2_42_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	42	1	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_42_0_Fluorescence_405_nm_Ex.tiff	1	B2	42	2	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_42_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	42	2	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_42_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	42	2	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_42_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	42	2	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B2_42_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	42	2	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_42_0_Fluorescence_405_nm_Ex.tiff	1	B2	42	3	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_42_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	42	3	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_42_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	42	3	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_42_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	42	3	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B2_42_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	42	3	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_42_0_Fluorescence_405_nm_Ex.tiff	1	B2	42	4	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_42_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	42	4	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_42_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	42	4	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_42_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	42	4	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B2_42_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	42	4	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_42_0_Fluorescence_405_nm_Ex.tiff	1	B2	42	5	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_42_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	42	5	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_42_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	42	5	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_42_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	42	5	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B2_42_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	42	5	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_42_0_Fluorescence_405_nm_Ex.tiff	1	B2	42	6	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_42_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	42	6	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_42_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	42	6	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_42_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	42	6	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B2_42_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B2	42	6	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_42_0_Fluorescence_405_nm_Ex.tiff	1	B2	42	7	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_42_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B2	42	7	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_42_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B2	42	7	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B2_42_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B2	42	7	638_nm_Ex_-_1
