sample_fp	plate	round	well	tile
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0695_ChannelDAPI_Seq2059.nd2	1	1	B2	695
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0696_ChannelDAPI_Seq2060.nd2	1	1	B2	696
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0697_ChannelDAPI_Seq2061.nd2	1	1	B2	697
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0698_ChannelDAPI_Seq2062.nd2	1	1	B2	698
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0699_ChannelDAPI_Seq2063.nd2	1	1	B2	699
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0700_ChannelDAPI_Seq2064.nd2	1	1	B2	700
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0701_ChannelDAPI_Seq2065.nd2	1	1	B2	701
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0702_ChannelDAPI_Seq2066.nd2	1	1	B2	702
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0703_ChannelDAPI_Seq2067.nd2	1	1	B2	703
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0704_ChannelDAPI_Seq2068.nd2	1	1	B2	704
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0705_ChannelDAPI_Seq2069.nd2	1	1	B2	705
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0706_ChannelDAPI_Seq2070.nd2	1	1	B2	706
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0707_ChannelDAPI_Seq2071.nd2	1	1	B2	707
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0708_ChannelDAPI_Seq2072.nd2	1	1	B2	708
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0709_ChannelDAPI_Seq2073.nd2	1	1	B2	709
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0710_ChannelDAPI_Seq2074.nd2	1	1	B2	710
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0711_ChannelDAPI_Seq2075.nd2	1	1	B2	711
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0712_ChannelDAPI_Seq2076.nd2	1	1	B2	712
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0713_ChannelDAPI_Seq2077.nd2	1	1	B2	713
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0714_ChannelDAPI_Seq2078.nd2	1	1	B2	714
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0715_ChannelDAPI_Seq2079.nd2	1	1	B2	715
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0716_ChannelDAPI_Seq2080.nd2	1	1	B2	716
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0717_ChannelDAPI_Seq2081.nd2	1	1	B2	717
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0718_ChannelDAPI_Seq2082.nd2	1	1	B2	718
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0719_ChannelDAPI_Seq2083.nd2	1	1	B2	719
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0720_ChannelDAPI_Seq2084.nd2	1	1	B2	720
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0721_ChannelDAPI_Seq2085.nd2	1	1	B2	721
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0722_ChannelDAPI_Seq2086.nd2	1	1	B2	722
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0723_ChannelDAPI_Seq2087.nd2	1	1	B2	723
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0724_ChannelDAPI_Seq2088.nd2	1	1	B2	724
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0725_ChannelDAPI_Seq2089.nd2	1	1	B2	725
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0726_ChannelDAPI_Seq2090.nd2	1	1	B2	726
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0727_ChannelDAPI_Seq2091.nd2	1	1	B2	727
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0728_ChannelDAPI_Seq2092.nd2	1	1	B2	728
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0729_ChannelDAPI_Seq2093.nd2	1	1	B2	729
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0730_ChannelDAPI_Seq2094.nd2	1	1	B2	730
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0731_ChannelDAPI_Seq2095.nd2	1	1	B2	731
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0732_ChannelDAPI_Seq2096.nd2	1	1	B2	732
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0733_ChannelDAPI_Seq2097.nd2	1	1	B2	733
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0734_ChannelDAPI_Seq2098.nd2	1	1	B2	734
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0735_ChannelDAPI_Seq2099.nd2	1	1	B2	735
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0736_ChannelDAPI_Seq2100.nd2	1	1	B2	736
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0737_ChannelDAPI_Seq2101.nd2	1	1	B2	737
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0738_ChannelDAPI_Seq2102.nd2	1	1	B2	738
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0739_ChannelDAPI_Seq2103.nd2	1	1	B2	739
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0740_ChannelDAPI_Seq2104.nd2	1	1	B2	740
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0741_ChannelDAPI_Seq2105.nd2	1	1	B2	741
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0742_ChannelDAPI_Seq2106.nd2	1	1	B2	742
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0743_ChannelDAPI_Seq2107.nd2	1	1	B2	743
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0744_ChannelDAPI_Seq2108.nd2	1	1	B2	744
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0745_ChannelDAPI_Seq2109.nd2	1	1	B2	745
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0746_ChannelDAPI_Seq2110.nd2	1	1	B2	746
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0747_ChannelDAPI_Seq2111.nd2	1	1	B2	747
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0748_ChannelDAPI_Seq2112.nd2	1	1	B2	748
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0749_ChannelDAPI_Seq2113.nd2	1	1	B2	749
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0750_ChannelDAPI_Seq2114.nd2	1	1	B2	750
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0751_ChannelDAPI_Seq2115.nd2	1	1	B2	751
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0752_ChannelDAPI_Seq2116.nd2	1	1	B2	752
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0753_ChannelDAPI_Seq2117.nd2	1	1	B2	753
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0754_ChannelDAPI_Seq2118.nd2	1	1	B2	754
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0755_ChannelDAPI_Seq2119.nd2	1	1	B2	755
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0756_ChannelDAPI_Seq2120.nd2	1	1	B2	756
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0757_ChannelDAPI_Seq2121.nd2	1	1	B2	757
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0758_ChannelDAPI_Seq2122.nd2	1	1	B2	758
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0759_ChannelDAPI_Seq2123.nd2	1	1	B2	759
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0760_ChannelDAPI_Seq2124.nd2	1	1	B2	760
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0761_ChannelDAPI_Seq2125.nd2	1	1	B2	761
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0762_ChannelDAPI_Seq2126.nd2	1	1	B2	762
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0763_ChannelDAPI_Seq2127.nd2	1	1	B2	763
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0764_ChannelDAPI_Seq2128.nd2	1	1	B2	764
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0765_ChannelDAPI_Seq2129.nd2	1	1	B2	765
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0766_ChannelDAPI_Seq2130.nd2	1	1	B2	766
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0767_ChannelDAPI_Seq2131.nd2	1	1	B2	767
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0768_ChannelDAPI_Seq2132.nd2	1	1	B2	768
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0769_ChannelDAPI_Seq2133.nd2	1	1	B2	769
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0770_ChannelDAPI_Seq2134.nd2	1	1	B2	770
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0771_ChannelDAPI_Seq2135.nd2	1	1	B2	771
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0772_ChannelDAPI_Seq2136.nd2	1	1	B2	772
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0773_ChannelDAPI_Seq2137.nd2	1	1	B2	773
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0774_ChannelDAPI_Seq2138.nd2	1	1	B2	774
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0775_ChannelDAPI_Seq2139.nd2	1	1	B2	775
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0776_ChannelDAPI_Seq2140.nd2	1	1	B2	776
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0777_ChannelDAPI_Seq2141.nd2	1	1	B2	777
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0778_ChannelDAPI_Seq2142.nd2	1	1	B2	778
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0779_ChannelDAPI_Seq2143.nd2	1	1	B2	779
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0780_ChannelDAPI_Seq2144.nd2	1	1	B2	780
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0781_ChannelDAPI_Seq2145.nd2	1	1	B2	781
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0782_ChannelDAPI_Seq2146.nd2	1	1	B2	782
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0783_ChannelDAPI_Seq2147.nd2	1	1	B2	783
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0784_ChannelDAPI_Seq2148.nd2	1	1	B2	784
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0785_ChannelDAPI_Seq2149.nd2	1	1	B2	785
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0786_ChannelDAPI_Seq2150.nd2	1	1	B2	786
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0787_ChannelDAPI_Seq2151.nd2	1	1	B2	787
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0788_ChannelDAPI_Seq2152.nd2	1	1	B2	788
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0789_ChannelDAPI_Seq2153.nd2	1	1	B2	789
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0790_ChannelDAPI_Seq2154.nd2	1	1	B2	790
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0791_ChannelDAPI_Seq2155.nd2	1	1	B2	791
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0792_ChannelDAPI_Seq2156.nd2	1	1	B2	792
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0793_ChannelDAPI_Seq2157.nd2	1	1	B2	793
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0794_ChannelDAPI_Seq2158.nd2	1	1	B2	794
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0795_ChannelDAPI_Seq2159.nd2	1	1	B2	795
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0796_ChannelDAPI_Seq2160.nd2	1	1	B2	796
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0797_ChannelDAPI_Seq2161.nd2	1	1	B2	797
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0798_ChannelDAPI_Seq2162.nd2	1	1	B2	798
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0799_ChannelDAPI_Seq2163.nd2	1	1	B2	799
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0800_ChannelDAPI_Seq2164.nd2	1	1	B2	800
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0801_ChannelDAPI_Seq2165.nd2	1	1	B2	801
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0802_ChannelDAPI_Seq2166.nd2	1	1	B2	802
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0803_ChannelDAPI_Seq2167.nd2	1	1	B2	803
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0804_ChannelDAPI_Seq2168.nd2	1	1	B2	804
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0805_ChannelDAPI_Seq2169.nd2	1	1	B2	805
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0806_ChannelDAPI_Seq2170.nd2	1	1	B2	806
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0807_ChannelDAPI_Seq2171.nd2	1	1	B2	807
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0808_ChannelDAPI_Seq2172.nd2	1	1	B2	808
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0809_ChannelDAPI_Seq2173.nd2	1	1	B2	809
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0810_ChannelDAPI_Seq2174.nd2	1	1	B2	810
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0811_ChannelDAPI_Seq2175.nd2	1	1	B2	811
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0812_ChannelDAPI_Seq2176.nd2	1	1	B2	812
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0813_ChannelDAPI_Seq2177.nd2	1	1	B2	813
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0814_ChannelDAPI_Seq2178.nd2	1	1	B2	814
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0815_ChannelDAPI_Seq2179.nd2	1	1	B2	815
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0816_ChannelDAPI_Seq2180.nd2	1	1	B2	816
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0817_ChannelDAPI_Seq2181.nd2	1	1	B2	817
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0818_ChannelDAPI_Seq2182.nd2	1	1	B2	818
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0819_ChannelDAPI_Seq2183.nd2	1	1	B2	819
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0820_ChannelDAPI_Seq2184.nd2	1	1	B2	820
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0821_ChannelDAPI_Seq2185.nd2	1	1	B2	821
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0822_ChannelDAPI_Seq2186.nd2	1	1	B2	822
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0823_ChannelDAPI_Seq2187.nd2	1	1	B2	823
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0824_ChannelDAPI_Seq2188.nd2	1	1	B2	824
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0825_ChannelDAPI_Seq2189.nd2	1	1	B2	825
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0826_ChannelDAPI_Seq2190.nd2	1	1	B2	826
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0827_ChannelDAPI_Seq2191.nd2	1	1	B2	827
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0828_ChannelDAPI_Seq2192.nd2	1	1	B2	828
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0829_ChannelDAPI_Seq2193.nd2	1	1	B2	829
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0830_ChannelDAPI_Seq2194.nd2	1	1	B2	830
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0831_ChannelDAPI_Seq2195.nd2	1	1	B2	831
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0832_ChannelDAPI_Seq2196.nd2	1	1	B2	832
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0833_ChannelDAPI_Seq2197.nd2	1	1	B2	833
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0834_ChannelDAPI_Seq2198.nd2	1	1	B2	834
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0835_ChannelDAPI_Seq2199.nd2	1	1	B2	835
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0836_ChannelDAPI_Seq2200.nd2	1	1	B2	836
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0837_ChannelDAPI_Seq2201.nd2	1	1	B2	837
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0838_ChannelDAPI_Seq2202.nd2	1	1	B2	838
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0839_ChannelDAPI_Seq2203.nd2	1	1	B2	839
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0840_ChannelDAPI_Seq2204.nd2	1	1	B2	840
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0841_ChannelDAPI_Seq2205.nd2	1	1	B2	841
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0842_ChannelDAPI_Seq2206.nd2	1	1	B2	842
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0843_ChannelDAPI_Seq2207.nd2	1	1	B2	843
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0844_ChannelDAPI_Seq2208.nd2	1	1	B2	844
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0845_ChannelDAPI_Seq2209.nd2	1	1	B2	845
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0846_ChannelDAPI_Seq2210.nd2	1	1	B2	846
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0847_ChannelDAPI_Seq2211.nd2	1	1	B2	847
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0848_ChannelDAPI_Seq2212.nd2	1	1	B2	848
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0849_ChannelDAPI_Seq2213.nd2	1	1	B2	849
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0850_ChannelDAPI_Seq2214.nd2	1	1	B2	850
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0851_ChannelDAPI_Seq2215.nd2	1	1	B2	851
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0852_ChannelDAPI_Seq2216.nd2	1	1	B2	852
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0853_ChannelDAPI_Seq2217.nd2	1	1	B2	853
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0854_ChannelDAPI_Seq2218.nd2	1	1	B2	854
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0855_ChannelDAPI_Seq2219.nd2	1	1	B2	855
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0856_ChannelDAPI_Seq2220.nd2	1	1	B2	856
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0857_ChannelDAPI_Seq2221.nd2	1	1	B2	857
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0858_ChannelDAPI_Seq2222.nd2	1	1	B2	858
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0859_ChannelDAPI_Seq2223.nd2	1	1	B2	859
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0860_ChannelDAPI_Seq2224.nd2	1	1	B2	860
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0861_ChannelDAPI_Seq2225.nd2	1	1	B2	861
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0862_ChannelDAPI_Seq2226.nd2	1	1	B2	862
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0863_ChannelDAPI_Seq2227.nd2	1	1	B2	863
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0864_ChannelDAPI_Seq2228.nd2	1	1	B2	864
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0865_ChannelDAPI_Seq2229.nd2	1	1	B2	865
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0866_ChannelDAPI_Seq2230.nd2	1	1	B2	866
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0867_ChannelDAPI_Seq2231.nd2	1	1	B2	867
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0868_ChannelDAPI_Seq2232.nd2	1	1	B2	868
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0869_ChannelDAPI_Seq2233.nd2	1	1	B2	869
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0870_ChannelDAPI_Seq2234.nd2	1	1	B2	870
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0871_ChannelDAPI_Seq2235.nd2	1	1	B2	871
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0872_ChannelDAPI_Seq2236.nd2	1	1	B2	872
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0873_ChannelDAPI_Seq2237.nd2	1	1	B2	873
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0874_ChannelDAPI_Seq2238.nd2	1	1	B2	874
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0875_ChannelDAPI_Seq2239.nd2	1	1	B2	875
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0876_ChannelDAPI_Seq2240.nd2	1	1	B2	876
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0877_ChannelDAPI_Seq2241.nd2	1	1	B2	877
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0878_ChannelDAPI_Seq2242.nd2	1	1	B2	878
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0879_ChannelDAPI_Seq2243.nd2	1	1	B2	879
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0880_ChannelDAPI_Seq2244.nd2	1	1	B2	880
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0881_ChannelDAPI_Seq2245.nd2	1	1	B2	881
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0882_ChannelDAPI_Seq2246.nd2	1	1	B2	882
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0883_ChannelDAPI_Seq2247.nd2	1	1	B2	883
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0884_ChannelDAPI_Seq2248.nd2	1	1	B2	884
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0885_ChannelDAPI_Seq2249.nd2	1	1	B2	885
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0886_ChannelDAPI_Seq2250.nd2	1	1	B2	886
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0887_ChannelDAPI_Seq2251.nd2	1	1	B2	887
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0888_ChannelDAPI_Seq2252.nd2	1	1	B2	888
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0889_ChannelDAPI_Seq2253.nd2	1	1	B2	889
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0890_ChannelDAPI_Seq2254.nd2	1	1	B2	890
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0891_ChannelDAPI_Seq2255.nd2	1	1	B2	891
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0892_ChannelDAPI_Seq2256.nd2	1	1	B2	892
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0893_ChannelDAPI_Seq2257.nd2	1	1	B2	893
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0894_ChannelDAPI_Seq2258.nd2	1	1	B2	894
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0895_ChannelDAPI_Seq2259.nd2	1	1	B2	895
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0896_ChannelDAPI_Seq2260.nd2	1	1	B2	896
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0897_ChannelDAPI_Seq2261.nd2	1	1	B2	897
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0898_ChannelDAPI_Seq2262.nd2	1	1	B2	898
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB2_PointB2_0899_ChannelDAPI_Seq2263.nd2	1	1	B2	899
